"threshold","specificity","sensitivity"
60.4430215958322,0.999079507536532,0.0699258665598076
61.7874317137373,0.999079507536532,0.0697255059106392
62.7400858184809,0.999482222989299,0.0532959326788219
63.6872507129147,0.999539753768266,0.0530955720296534
64.5134068480943,0.999539753768266,0.0502905229412943
65.8528850411297,0.999539753768266,0.0494890803446203
67.531144724431,0.999597284547233,0.0466840312562613
75.1588746887853,0.999654815326199,0.0256461630935684
82.4988258979984,0.999712346105166,0.0122219995992787
87.1020785275569,0.999884938442066,0.00941695051091966
92.2368615190568,0.999884938442066,0.00881586856341415
96.541892975048,0.999942469221033,0.00861550791424564
112.403928774335,1,0.00701262272089762
Inf,1,0
