"threshold","specificity","sensitivity"
10.792324,0.704289240210793,0.932432432432432
11.0069145,0.728170235474618,0.921621621621622
11.1884905,0.741044626776066,0.92027027027027
11.22183,0.741511573610833,0.92027027027027
11.3027205,0.744246547928757,0.92027027027027
11.434222,0.744446668000801,0.92027027027027
11.761201,0.74624774864919,0.92027027027027
12.0940465,0.752918417717297,0.918918918918919
12.288412,0.754586084984324,0.918918918918919
12.6518785,0.790140751117337,0.908108108108108
12.9107965,0.803748916016276,0.901351351351351
13.157551,0.806950837168968,0.9
13.508854,0.809485691414849,0.895945945945946
13.7604855,0.818491094656794,0.893243243243243
14.0875545,0.824094456674004,0.891891891891892
14.6720105,0.825295177106264,0.889189189189189
15.0861195,0.827162964445334,0.882432432432432
15.1345605,0.831965846174371,0.882432432432432
15.1613895,0.841371489560403,0.875675675675676
15.257989,0.851377493162564,0.871621621621622
15.86821,0.854379294243213,0.864864864864865
16.798913,0.865252484824228,0.862162162162162
17.2279675,0.879394303248616,0.839189189189189
17.3658805,0.882462811019945,0.832432432432432
17.797979,0.882796344473351,0.832432432432432
18.3531665,0.89080114735508,0.822972972972973
18.6537755,0.890867854045761,0.821621621621622
19.006419,0.891868454405977,0.818918918918919
19.3661925,0.893135881528917,0.817567567567568
19.548331,0.9118804616103,0.786486486486486
19.743745,0.914748849309586,0.77972972972973
20.1251495,0.914948969381629,0.77972972972973
20.477793,0.917350410246148,0.77972972972973
21.0329805,0.919885264492029,0.774324324324324
21.8941335,0.920285504636115,0.774324324324324
22.3357695,0.922887065572677,0.766216216216216
23.0963745,0.930625041691682,0.754054054054054
24.170912,0.930825161763725,0.754054054054054
24.6610615,0.939963978387032,0.737837837837838
24.8683575,0.950570342205323,0.691891891891892
25.391354,0.950837168968047,0.690540540540541
25.82647,0.959442332065906,0.67972972972973
26.2113045,0.961043292642252,0.662162162162162
26.6373415,0.9665132412781,0.625675675675676
26.860181,0.966780068040825,0.624324324324324
27.263106,0.966913481422187,0.624324324324324
27.873327,0.972650256820759,0.601351351351351
28.5974605,0.97271696351144,0.601351351351351
29.4586135,0.972783670202121,0.601351351351351
30.4901405,0.973450737108932,0.6
31.220009,0.976052298045494,0.57027027027027
31.622934,0.977253018477753,0.559459459459459
31.927948,0.985324528050163,0.518918918918919
32.327347,0.985391234740845,0.518918918918919
33.45105,0.986391835101061,0.491891891891892
34.312203,0.988726569274898,0.460810810810811
34.4201615,0.989393636181709,0.439189189189189
35.0329555,0.989527049563071,0.439189189189189
35.6431765,0.989660462944433,0.439189189189189
36.71892,0.989727169635114,0.439189189189189
38.201983,0.989993996397839,0.439189189189189
38.729484,0.991861783736909,0.382432432432432
39.226049,0.991995197118271,0.37972972972973
39.8064555,0.992195317190314,0.37972972972973
39.9775645,0.992662264025082,0.37972972972973
40.0975395,0.992795677406444,0.37972972972973
40.9586925,0.993129210859849,0.378378378378378
41.7375335,0.99319591755053,0.375675675675676
42.344769,0.993462744313255,0.356756756756757
43.463244,0.993529451003936,0.356756756756757
44.625006,0.993929691148022,0.345945945945946
45.657268,0.994129811220065,0.344594594594595
46.2124555,0.994730171436195,0.318918918918919
46.7306985,0.994796878126876,0.318918918918919
49.315321,0.995330531652325,0.316216216216216
51.950225,0.995930891868454,0.298648648648649
53.0100225,0.996197718631179,0.294594594594595
54.2279175,0.99626442532186,0.293243243243243
55.6410135,0.99626442532186,0.291891891891892
56.551365,0.996331132012541,0.289189189189189
57.161586,0.996397838703222,0.289189189189189
58.452477,0.996531252084584,0.289189189189189
59.6900685,0.9975318524448,0.227027027027027
60.557763,0.9975318524448,0.225675675675676
61.595795,0.997798679207525,0.218918918918919
63.008891,0.997798679207525,0.208108108108108
64.127366,0.997998799279568,0.190540540540541
65.533988,0.997998799279568,0.185135135135135
67.0074405,0.99873257287706,0.104054054054054
74.4474195,0.998932692949103,0.102702702702703
82.859304,0.998932692949103,0.1
86.1202125,0.999266226402508,0.0459459459459459
88.075206,0.999599759855914,0.0364864864864865
91.8123465,0.999733173237276,0.0364864864864865
105.702003,0.999866586618638,0.0324324324324324
Inf,1,0
